#OTU ID,C1,W2,C2,S1,A1,K1,G2,I2,A2,Q2,V2,X2,U1,T1,Z2,Y2,W1,G1,K2,S2,I1,V1,Q1,X1,D1,U2,Y1,D2,T2,Z1,E2,E1,L1,P2,H2,N2,J1,R1,F2,M1,O2,B2,B1,L2,P1,J2,N1,H1,F1,R2,O1,M2
a3a107211df2eca26e09252227206027,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17b44050e9728811fc0520b121ee1f3a,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67610ffd80925fb50f4944688bcf4c0e,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,0,0,0,2,0,0,0,38,22,0,0,0,0,0
77df70fd3f7723793e6fbd9a06da3854,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
cb9be9bcfa02629b239193b03406bbfb,0,0,0,9,0,0,0,2,0,0,2,0,0,0,0,0,0,0,7,19,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,2,0,0,1,2,0,0,0,10,0,0,0,0,0
be06b8a8ae8f4c0810a0ba4405a858a8,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,0,0,0,0,0,0
193446ff2bdde51b04b5835bb2c5c0ee,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
6b72cb06acd726a5d1c044f063461d20,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0
fabd9411d43ed2103efd7d95bd5011d4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
84bcea22baca053c78047577a050fc5c,0,0,0,9,0,5,0,47,5,12,0,11,27,0,0,0,6,0,2,14,39,0,7,3,0,11,3,0,0,0,0,4,7,51,7,0,3,0,5,4,5,7,0,0,55,18,3,4,6,0,7,9
94f3ba87ba5f238f3d7ef4b2e3712c6b,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,4,0,0,0,0,19,0,0,0,0,0
ca403b708e6d64991b3dfc8427756c32,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
6ff06d9cc46b9fa74efafec6a37e96fe,0,0,0,9,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,2,0,6,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0
b05da1a5d9f4d8a456b8b7cb42607d0c,0,0,0,9,0,0,0,33,0,0,53,0,0,0,0,0,0,0,0,2,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53,0,0,0,0,0,0,0,0,0,30,0,0,0
9b03dfb041407991354f16156983fd6d,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69,0,0,0,0,0,0,0,6,91,0,0,0,0,0,0
1068f90eedcd0562b262f413cf376467,0,0,0,9,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
d8b999dfa5a3c7844dd5b9738697b361,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
a8728350d4d8a83e606c34db6fd2c662,0,0,0,9,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0
f36c4087aefe7453218e1bfb5cf9e015,0,0,0,9,4,0,0,0,2,8,0,0,0,0,0,3,0,0,3,9,0,0,4,0,0,0,0,0,0,0,0,0,2,4,5,0,7,0,0,7,0,0,0,0,2,16,4,7,0,2,0,0
3c63babcc0fbca3ac13ed41765fe3415,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
163eab5bc211c85de0c466a80a9210e0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,0,0,0,0,0,0,3,0,15,2,0,0,0,0,0
71fc4909339bfa2d9fd1215347dd773d,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,6,0,0,0,0,0,8,26,0,0,0,0,0
998386a0b34ab611f415c9d720009159,0,0,0,9,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,13,33,0,0,0,0,13,0,0,0,19,7,3,0,0,0,2
3930f05b8c5716022bd4b1f3300ae3d9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15,11,0,0,0,0,0
b0b1f3e4ce997ebfbebbca555a55fef6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,20,0,0,0,1,0,0
7ae22812f5abb955a36fcc0f687ff34e,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0dbfed19e1561deb018d019d56367681,0,0,0,9,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,2,0,0,15,9,0,0,0,0,0
f717797d454d309f70bfec2d17e5e4ae,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,19,0,0,0,0,0,0
b65c37a185d7d55416362c9f5d69b2c8,0,0,0,9,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,11,7,0,0,0,0,1
c878ea3979de4d780d7e3e9b37797c9f,0,0,0,9,0,4,0,8,0,0,2,2,0,13,0,0,0,2,6,16,7,12,0,14,0,0,0,0,5,0,0,2,0,0,2,20,0,0,0,0,0,15,17,0,13,0,18,0,4,0,0,0
673eb9566ace514da9d23061ec1e41a7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,36,0,0,0,0,0,0,0,0,37,21,0,0,0,0,0
e348f66ebc418d63e0004d0e49e28c4e,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0
448a0cfc46432021496db0ae14565a51,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
ab0cdfcd6de4343e1ae10c8627626294,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,39,2,0,0,0,0
35431b2eb9d0ed12f4f5c98d34be185f,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0c015cb79a8ebb6ef8175edcee14642c,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
f315b555d5d1ffcf0d17deba2e44b15c,0,0,0,9,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,0,0,0,0,0,0,0,0,15,14,0,0,0,0,0
0b6bf832cdc12a9ca37ab3ca95ba869a,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4fd5f62d4d87e92b3688a8cdff0f73c0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0
c65667749d47d968901414d561ca5e53,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
af42f15408bdc6aa05de11427284e228,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
faa62663945d2bc12e0e5b8e3db33105,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425a05e626885b276a831230ea568a3d,0,0,0,9,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,32,0,0,0,0,0,0,0
59e7d10159d5272167494e6bd6600ae7,0,0,0,9,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
d0cdee103d7db0209418fe29bbad27c3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3ea9b28323f713c3a088582d9cf83c1c,0,0,0,9,3,7,0,0,8,5,2,0,11,0,0,8,0,0,0,1,2,0,2,0,0,0,2,0,0,0,0,2,1,9,7,0,18,0,4,3,0,0,0,0,9,7,0,2,12,0,0,11
b53c7f6c1897a82144c2e8b149b61e29,0,0,0,8,0,0,4,2,0,0,4,3,0,4,0,0,0,0,2,5,8,0,0,4,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,6,0,0,0,6,0,2,0,0,0
eef3c46c7f1ed061a0cd1ec795f17921,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,7,0,0,19,19,0,0,0,0,0
42e71faa4434f58fd73ddb784aff79de,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
6423f7a005c4bc4b62ca79b4b6bec754,0,0,0,8,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,26,2,0,0,0,0,0
5b98625308f592a53f95a14562eec670,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0addfcaca8d3ee133ddaa1ed3fa1cf0,0,0,0,8,2,3,0,2,2,0,0,0,21,0,0,0,0,0,4,1,0,0,1,0,0,8,2,0,0,0,0,0,0,2,3,0,0,0,1,0,3,0,0,0,57,9,0,4,0,0,0,0
cec52728aa71bc77ade2a1dcd145dd98,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0
d23b6d930e1f4e5ab03ad0cfbedc43b6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
a41f5179729fc5c032a4a8dc7adf3c8d,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,4,0,0,26,0,0,0,0,0,5,2,0,0,0,21,0,0,0,0,0
22fcf3118b1a2e5f376dc8a212a1e178,0,0,0,8,5,9,0,25,20,7,0,0,20,0,0,5,0,0,4,5,17,0,6,0,0,18,12,0,0,0,0,2,0,17,5,0,25,5,5,16,7,0,0,0,43,11,0,14,4,5,6,18
809ec0ba23e11a446220a83fb2dbbcc2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e9a6854865710ba93046a23f3517448c,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
b2ff5e6a1709aa4d183939c288cbec3b,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15e96deee960dc1a9626465dfdff8f09,0,0,0,8,3,0,0,0,7,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,659,505,0,29,2,8,0,0,0,0,0
03f888278001a881f7444d78dbdeb6d7,0,0,0,8,2,16,4,9,0,0,26,4,0,23,0,0,2,0,22,10,16,9,0,0,0,0,6,0,5,0,0,2,0,0,2,35,0,0,0,0,2,7,12,3,0,4,28,0,0,0,0,4
c777c4cf92801dc1d4233edcf62d70d8,0,0,0,8,0,0,0,2,14,3,0,0,0,0,0,0,0,1,0,16,0,0,1,0,1,0,0,0,0,0,0,0,28,0,30,34,26,2,0,0,0,0,0,27,0,2,37,20,0,0,0,0
95e656eb74aa19e04ae15bf627859151,0,0,0,8,0,1,0,6,0,0,9,6,2,2,2,0,0,0,5,11,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,9,0,0,0,0,0,10,2,0,0,0,1,0,0,0,0,0
386006458467f8977f14624e03f0c671,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,1,0,0,22,1,2,0,0,0,0
7b7a6bf56b43b6488eea79144df14337,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0
56491320febcca562335c61eb74ac3f3,0,0,0,8,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,2,0,0,0,0,0,0,0,5,0,11,7,5,0,0,0,0
ff0fd68e3a338e5193693d3c3153d4ae,0,0,0,8,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,6,2,0,0,0,0,0,0,0,3,0,21,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
baebe21aa34ca8cb2f03f088224febb3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16236b55dfdea85f1a72545522af5b5a,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a093c8c93e4b1e3e993f73e483b622b,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,14,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
9a0a50a595c2fc5aa932b23aff4b3a9b,0,0,0,8,0,5,0,0,0,0,2,0,0,5,0,0,0,0,5,2,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fda0a0f91494e6e67c59d2047a644f80,0,0,0,8,0,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,4,4,0,6,0,0,0,3,0,0,6,1,16,0,9,0,0,0,0
aae5039f5ada1762bf35d2aa04c4aa29,0,0,0,8,2,3,0,23,2,5,0,1,19,0,0,4,0,0,0,1,15,0,8,0,0,10,1,0,0,0,0,0,3,58,1,0,5,1,2,4,7,0,0,0,78,3,0,14,0,8,0,1
b8122711429a0bb790807e2994525940,0,0,0,8,0,0,0,0,5,2,0,0,10,0,0,2,0,2,4,0,13,0,3,4,0,0,0,0,0,0,0,0,0,8,9,0,5,0,5,4,6,0,0,0,11,2,2,15,2,0,11,0
725332e5098410098f53ea98425f4662,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2ba0246e03c6908326bb4721e394928c,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3
e3c44e80b60a271bc2c689aa1397694a,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,2,13,0,0,0,0,0
f9bc195310e3e721b01c263408451ecb,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
f866c2b8acd9ca76b665478e598310a5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,51,0,0,0,0,0,2,0,0,40,18,0,0,0,0,0
41fc5210b1a95f301f954a8b3ce225a6,0,0,0,8,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
d1b1c99f4cf3a7c8d03822c672073f21,0,0,0,8,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
76ee5b9a665b249713a2b90c2ae4c916,0,0,0,8,0,4,0,2,3,2,0,0,0,0,0,0,0,3,6,2,10,0,11,0,0,19,10,0,0,0,0,0,0,8,3,0,0,0,9,6,11,0,0,2,3,17,0,14,4,13,1,9
6583b706720f26ee1eb9675194260918,0,0,0,8,0,0,0,4,0,0,5,2,0,8,0,0,0,0,12,8,4,0,0,8,2,0,0,0,17,0,0,0,0,7,0,13,0,0,0,0,0,20,19,0,6,4,17,0,0,0,0,0
1fb9542b0f2110124596dbe776bf3571,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bd1a5e92e4603a7de493592ba4e2139e,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36ff957a35c16b80ab27da3e872fa7f1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70f60a6aac86a4924ad0fae5f919005f,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ef23aa0fb6a49d9462f4ae81b17f449e,0,0,0,8,0,6,0,9,0,0,8,3,7,4,0,0,0,0,2,6,4,3,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,3,0,0,0,10,15,6,25,0,11,0,0,0,0,0
96815646e4eb04dab48b75d8918c03d5,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,16,7,3,0,0,0,0
6a54687714d71080db52c36b8a56f664,0,0,0,8,0,2,0,4,0,0,0,0,0,7,0,0,0,0,2,9,0,2,0,0,0,3,3,0,6,0,0,0,0,0,0,17,0,0,0,0,0,4,0,0,0,6,13,0,0,0,0,0
967fcea07eaed4dc50b28ba946d911b4,0,0,0,8,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,11,5,0,4,0,0,0,0,0,0,0
bd82c492ddcf23a71b7c111bb9aa0db9,0,0,0,8,4,4,0,18,6,7,0,0,7,0,0,0,0,0,8,3,16,0,8,0,0,18,1,0,0,0,0,0,3,14,18,0,15,0,0,7,9,0,0,0,13,36,0,3,10,7,9,6
c1a0e8f205c3d77c3ff11c7ae2c8f981,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
1e4c6301123dc1a222397ea909483111,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,10,0,0,0,3,0,0,6,1,3,0,0,4,2
7d852c096428c455c427a84a961a6619,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
3408eaee8727ccb0a40c76d92d72c73e,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1cfdabcb065f3bd0bb0b12e388520b8f,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc2b1790f0b676b9bed63edb745843bc,0,0,0,7,0,0,2,0,9,0,0,0,3,0,0,2,0,5,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,4,0,16,0,0
f1df4b60ef9dd6a1d8ed17739c237bf7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c0dbb0415fe32dff398a3918268a8438,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
d6456da705288292673b9ec5973af5d4,0,0,0,7,0,0,0,2,0,0,2,0,0,0,0,0,0,0,6,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0
697278f243d9a3a78b93b251e81931f0,0,0,0,7,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32e00d29a3edbb61cd4a396a9db29c97,0,0,0,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,2,2,0,0,0,0,0,0,1,0,0,16,0,1,5,0,0,0,1,0,5,0,1,0,0,0,3
b1ace73a0984233da861f13adf6aac6a,0,0,0,7,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,6,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0
208810e2b643cfb000692548034e2363,0,0,0,7,0,0,0,0,3,0,0,7,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,27,0,0,0,0,0,1,0,0,8,11,11,0,0,0,0,0
295790b81d072f4d4582e0c51053410f,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
5f541bd2285b22f1217d166d6870b9ef,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,3,0,2,2,0,0,0
50d004b8630201fafbcc4bccc564405d,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
88d977e0d4daa8781f2a4c752ba55a5c,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
